Código IBGE,Nome do Municipio,uf,maior_media_anual,ano_maior_media,maior_media_semestral,semestre_maior_media,maior_diferenca_entre_meses,ano_maior_diferença_ano,media_pessoas_geral,max_valor,min_valor
351820,GUARARAPES,SP,598.25,2024,602.67,2024_S2,64,2025,568.73,606,538
292370,PARATINGA,BA,596.58,2025,599.33,2025_S1,26,2021,575.78,603,548
210640,MATA ROMA,MA,596.33,2025,597.5,2025_S1,57,2024,541.55,616,499
150293,DOM ELISEU,PA,596.33,2026,604.83,2025_S2,78,2024,464.73,611,330
290350,BELO CAMPO,BA,596.33,2026,597.33,2025_S2,81,2024,477.33,609,371
320300,IÚNA,ES,595.67,2026,596.67,2025_S2,61,2023,495.88,601,406
316270,SÃO JOÃO DO PARAÍSO,MG,595.42,2025,605.83,2025_S2,44,2024,530.22,611,473
420700,IÇARA,SC,595.08,2025,604.17,2025_S2,58,2024,520.1,606,448
520330,BELA VISTA DE GOIÁS,GO,594.67,2026,594.67,2026_S1,51,2023,516.95,599,431
330300,MIRACEMA,RJ,594.33,2026,599.5,2025_S2,61,2023,527.72,604,463
250440,CONCEIÇÃO,PB,593.67,2024,602.17,2024_S1,58,2024,573.37,620,549
293270,URUÇUCA,BA,592.33,2025,600.83,2025_S1,37,2025,561.13,610,515
160050,OIAPOQUE,AP,592.33,2026,592.33,2026_S1,90,2025,434.42,606,339
353880,PIRAJU,SP,590.67,2025,593.0,2025_S2,53,2024,523.17,599,457
353350,NOVO HORIZONTE,SP,590.67,2026,594.67,2025_S2,71,2023,514.57,602,422
150445,MEDICILÂNDIA,PA,590.33,2026,590.33,2026_S1,82,2025,437.25,596,346
292890,SÃO DESIDÉRIO,BA,590.17,2025,597.67,2025_S2,51,2024,510.48,601,434
130063,BERURI,AM,590.0,2026,599.33,2025_S2,117,2024,454.35,612,342
230950,ORÓS,CE,589.33,2026,589.33,2026_S1,84,2024,453.02,598,362
410660,CRUZEIRO DO OESTE,PR,588.0,2025,592.83,2025_S1,58,2024,503.38,602,411
210542,ITINGA DO MARANHÃO,MA,587.75,2025,594.5,2024_S2,30,2025,577.13,602,557
430676,ELDORADO DO SUL,RS,587.67,2026,592.17,2025_S2,82,2023,466.7,602,316
210467,GOVERNADOR NUNES FREIRE,MA,587.33,2026,592.33,2025_S2,75,2024,477.03,600,377
292930,SÃO GONÇALO DOS CAMPOS,BA,586.33,2026,586.33,2026_S1,60,2024,491.02,591,378
430660,DOM PEDRITO,RS,585.67,2025,589.0,2025_S1,40,2022,531.93,597,468
291835,JOÃO DOURADO,BA,582.83,2025,584.33,2024_S2,32,2024,548.8,594,508
290475,BURITIRAMA,BA,582.5,2024,605.0,2025_S1,458,2025,551.35,615,157
250100,ARARUNA,PB,582.25,2025,588.33,2025_S2,49,2023,518.02,591,440
411350,LOANDA,PR,582.25,2025,585.0,2025_S1,131,2024,468.38,588,364
280140,CARIRA,SE,582.0,2026,591.83,2025_S2,67,2024,484.22,599,398
110001,ALTA FLORESTA DOESTE,RO,582.0,2026,582.0,2026_S1,70,2024,479.05,592,404
150700,SANTO ANTÔNIO DO TAUÁ,PA,581.0,2026,583.33,2025_S2,73,2024,444.17,591,317
250460,CONDE,PB,580.67,2026,580.67,2026_S1,87,2025,403.83,585,288
315680,SABINÓPOLIS,MG,580.42,2023,597.5,2024_S1,137,2024,538.73,602,436
292290,NOVA SOURE,BA,580.33,2026,580.33,2026_S1,62,2024,473.82,584,380
260775,ITAPISSUMA,PE,579.67,2025,589.5,2025_S2,50,2022,497.28,595,415
290590,CAMPO ALEGRE DE LOURDES,BA,576.83,2025,584.17,2025_S2,55,2024,508.32,589,447
261500,TAQUARITINGA DO NORTE,PE,576.67,2026,579.5,2025_S2,70,2024,472.05,592,401
350220,ANGATUBA,SP,576.42,2025,582.0,2025_S2,62,2025,544.23,591,513
330575,TANGUÁ,RJ,576.33,2026,576.33,2026_S1,92,2024,416.1,586,278
520080,ALVORADA DO NORTE,GO,576.33,2026,576.33,2026_S1,64,2024,473.65,583,400
315280,PRATA,MG,576.0,2026,576.0,2026_S1,58,2024,466.8,589,392
292240,MUTUÍPE,BA,575.5,2025,581.67,2025_S2,45,2023,510.47,588,443
280580,RIACHÃO DO DANTAS,SE,575.33,2026,576.17,2025_S2,40,2024,505.92,583,448
291680,ITARANTIM,BA,574.67,2026,574.67,2026_S1,77,2024,450.85,583,383
313900,MACHADO,MG,574.33,2025,579.5,2025_S2,69,2023,509.37,586,431
313090,INHAPIM,MG,573.08,2025,575.67,2025_S2,57,2023,500.02,583,426
310020,ABAETÉ,MG,573.08,2024,580.17,2024_S2,46,2025,552.55,587,501
510480,JACIARA,MT,572.33,2026,576.67,2025_S2,55,2024,488.68,582,407
520490,CAMPOS BELOS,GO,571.33,2026,571.33,2026_S1,86,2023,438.73,578,308
351760,GUAPIARA,SP,571.17,2023,584.5,2024_S1,59,2024,561.18,600,517
510710,SÃO JOSÉ DOS QUATRO MARCOS,MT,570.33,2026,570.33,2026_S1,211,2025,348.18,577,275
421930,VIDEIRA,SC,570.0,2024,579.33,2024_S2,57,2025,528.27,582,480
251140,PICUÍ,PB,569.67,2026,574.33,2025_S2,61,2024,460.97,580,362
420730,IMBITUBA,SC,569.33,2025,575.33,2025_S1,78,2023,487.23,585,375
313600,JOAÍMA,MG,567.25,2025,581.5,2025_S2,70,2024,473.08,590,396
410860,GOIOERÊ,PR,567.0,2025,568.67,2025_S2,61,2023,483.93,577,385
130080,BORBA,AM,566.42,2025,571.33,2025_S1,79,2024,512.0,589,443
130150,ENVIRA,AM,565.67,2026,581.0,2025_S2,90,2024,443.35,590,340
290870,CONDEÚBA,BA,563.67,2026,563.67,2026_S1,51,2023,487.57,572,422
130130,CODAJÁS,AM,562.08,2025,565.83,2024_S2,68,2024,488.37,572,411
270010,ÁGUA BRANCA,AL,561.67,2025,566.33,2025_S2,59,2024,494.65,573,444
311300,CARAÍ,MG,561.67,2026,561.67,2026_S1,80,2025,433.07,569,364
220620,MIGUEL ALVES,PI,561.33,2026,566.0,2025_S2,40,2023,508.15,573,452
292340,PALMAS DE MONTE ALTO,BA,560.0,2026,560.0,2026_S1,70,2025,447.63,570,379
420830,ITAPEMA,SC,559.83,2025,566.0,2025_S1,90,2023,449.25,616,317
430130,ARROIO GRANDE,RS,557.92,2025,558.0,2025_S2,31,2023,514.5,570,471
292320,OLIVEIRA DOS BREJINHOS,BA,557.42,2025,561.0,2025_S2,56,2024,492.35,564,432
315690,SACRAMENTO,MG,557.25,2025,558.33,2025_S1,46,2023,503.93,566,446
231210,SANTANA DO CARIRI,CE,557.0,2026,560.17,2025_S2,49,2021,491.68,564,433
250250,BOQUEIRÃO,PB,556.0,2026,556.0,2026_S1,85,2025,410.6,562,315
260540,FEIRA NOVA,PE,555.58,2025,564.5,2025_S2,60,2024,476.6,566,410
313010,IGARAPÉ,MG,555.58,2025,563.0,2025_S1,56,2023,474.12,570,359
230430,FARIAS BRITO,CE,555.0,2026,561.83,2025_S2,68,2024,444.05,564,364
231150,QUIXERÉ,CE,555.0,2026,555.0,2026_S1,61,2025,426.78,564,348
354530,SALTO DE PIRAPORA,SP,554.25,2025,559.67,2025_S2,56,2024,474.25,564,389
421360,PORTO UNIÃO,SC,554.0,2024,557.17,2024_S1,46,2025,520.67,559,469
250830,LAGOA SECA,PB,553.33,2026,568.33,2025_S2,108,2024,398.5,570,281
261020,PANELAS,PE,553.0,2026,553.0,2026_S1,46,2025,481.32,563,433
500220,BONITO,MS,552.67,2026,557.33,2025_S2,46,2023,500.8,564,453
320340,MIMOSO DO SUL,ES,551.0,2025,552.83,2025_S2,71,2023,480.5,558,391
500315,CORONEL SAPUCAIA,MS,550.92,2025,556.17,2025_S2,52,2023,504.37,566,441
311800,CONGONHAS,MG,550.25,2025,552.33,2025_S1,50,2022,498.65,562,429
313920,MALACACHETA,MG,549.67,2025,553.83,2025_S2,46,2023,490.9,559,429
355340,TANABI,SP,549.5,2024,549.83,2024_S1,42,2023,517.47,556,480
500769,SÃO GABRIEL DO OESTE,MS,549.42,2025,552.67,2025_S2,85,2024,470.22,562,401
150790,SOURE,PA,549.0,2026,549.0,2026_S1,143,2021,466.4,564,368
350380,ARTUR NOGUEIRA,SP,548.83,2025,554.0,2025_S1,97,2023,441.6,570,322
270750,PORTO REAL DO COLÉGIO,AL,548.33,2025,548.5,2025_S1,35,2023,509.48,558,464
350250,APARECIDA,SP,548.08,2025,556.83,2024_S2,32,2024,532.42,562,499
150660,SANTA MARIA DO PARÁ,PA,548.0,2025,555.83,2025_S2,76,2023,454.58,561,352
170700,DIANÓPOLIS,TO,547.67,2026,553.5,2025_S2,48,2023,477.83,563,415
280060,BARRA DOS COQUEIROS,SE,547.33,2026,547.33,2026_S1,98,2025,341.82,556,218
130330,NOVO ARIPUANÃ,AM,546.92,2025,559.67,2025_S1,76,2022,521.42,568,458
521450,NERÓPOLIS,GO,546.75,2025,547.33,2025_S1,62,2024,478.63,552,409
230650,ITAPIÚNA,CE,546.67,2026,546.67,2025_S2,77,2023,484.0,560,399
352620,JUQUITIBA,SP,546.42,2025,549.5,2025_S1,50,2023,474.08,557,377
210200,BOM JARDIM,MA,545.5,2024,574.83,2024_S1,79,2024,531.17,586,495
421580,SÃO BENTO DO SUL,SC,544.33,2025,547.5,2025_S2,48,2024,478.7,567,408
355010,SÃO MANUEL,SP,544.0,2025,569.0,2025_S1,73,2025,467.33,575,352
270235,CRAÍBAS,AL,542.33,2026,542.33,2026_S1,133,2022,474.6,546,374
221120,URUÇUÍ,PI,542.25,2025,545.83,2025_S2,59,2024,463.65,554,387
311750,CONCEIÇÃO DO MATO DENTRO,MG,542.17,2024,548.67,2025_S1,143,2025,517.68,556,412
510335,CONFRESA,MT,542.0,2025,551.33,2025_S2,69,2024,456.28,562,365
130356,RIO PRETO DA EVA,AM,541.92,2025,546.83,2025_S2,78,2024,445.22,554,339
231170,RERIUTABA,CE,541.67,2026,554.0,2025_S2,85,2024,436.85,561,350
500740,RIO VERDE DE MATO GROSSO,MS,540.42,2025,545.0,2025_S2,56,2022,461.73,553,354
292910,SÃO FELIPE,BA,539.5,2025,542.0,2025_S2,65,2024,444.88,550,344
230200,BARRO,CE,539.33,2026,539.33,2026_S1,66,2025,413.23,542,329
353550,PARAGUAÇU PAULISTA,SP,538.75,2025,545.17,2025_S1,53,2022,500.83,551,439
314290,MONTE AZUL,MG,538.0,2026,543.67,2025_S2,50,2024,470.62,549,402
310110,AIMORÉS,MG,537.67,2026,547.5,2025_S2,81,2024,438.12,551,360
211240,TURIAÇU,MA,537.67,2026,537.67,2026_S1,86,2025,379.0,547,298
230340,CARNAUBAL,CE,537.67,2026,537.67,2026_S1,54,2024,427.15,546,347
330620,VASSOURAS,RJ,537.58,2025,542.17,2025_S1,56,2023,474.05,550,393
210550,JOÃO LISBOA,MA,537.33,2026,537.33,2026_S1,57,2024,466.73,549,412
311320,CARANDAÍ,MG,536.67,2025,539.17,2024_S2,33,2022,506.32,548,460
350860,CACHOEIRA PAULISTA,SP,536.08,2025,541.0,2025_S2,108,2024,427.12,547,328
150350,IRITUIA,PA,535.0,2026,539.67,2025_S2,91,2024,406.68,543,309
291040,ENCRUZILHADA,BA,535.0,2026,538.17,2025_S2,63,2024,435.5,543,346
431130,LAGOA VERMELHA,RS,534.33,2025,536.83,2024_S2,44,2024,499.02,547,461
280560,PORTO DA FOLHA,SE,534.25,2025,538.17,2025_S2,54,2024,476.7,543,427
210740,OLHO DÁGUA DAS CUNHÃS,MA,534.0,2025,538.17,2025_S2,52,2024,478.77,544,439
150085,ANAPU,PA,533.33,2026,535.83,2025_S2,96,2024,375.1,541,254
291440,IRAQUARA,BA,532.83,2025,534.83,2025_S2,55,2023,481.1,539,420
350940,CAJURU,SP,531.42,2025,533.67,2025_S2,76,2024,447.22,543,381
315490,RIO CASCA,MG,529.25,2024,543.83,2024_S1,70,2024,486.63,557,425
410970,IBAITI,PR,528.33,2026,530.33,2025_S2,50,2024,456.62,538,408
210290,CARUTAPERA,MA,527.67,2026,527.67,2026_S1,421,2025,416.47,549,128
130390,SÃO PAULO DE OLIVENÇA,AM,527.42,2025,532.67,2025_S2,54,2024,439.05,543,364
290930,CORRENTINA,BA,526.92,2025,624.0,2021_S1,239,2021,467.88,625,386
410400,CAMPINA GRANDE DO SUL,PR,526.67,2025,527.83,2025_S1,74,2023,447.33,540,357
313190,ITABIRITO,MG,525.58,2025,532.33,2025_S1,47,2024,475.97,540,417
412560,SÃO MATEUS DO SUL,PR,525.5,2025,534.0,2025_S2,61,2025,481.23,543,428
350070,AGUDOS,SP,525.33,2024,532.5,2025_S1,48,2023,488.85,541,444
293077,SOBRADINHO,BA,525.33,2026,529.17,2025_S2,77,2024,410.68,531,311
350920,CAJAMAR,SP,525.08,2025,533.0,2025_S1,61,2024,458.45,542,362
210060,AMARANTE DO MARANHÃO,MA,522.0,2026,527.5,2025_S2,41,2024,470.28,536,422
354150,PRESIDENTE VENCESLAU,SP,521.92,2025,529.0,2025_S1,69,2023,436.65,530,348
291510,ITAGI,BA,521.33,2026,521.33,2026_S1,31,2024,488.93,531,458
353190,MORRO AGUDO,SP,520.5,2025,522.67,2025_S2,95,2024,420.98,528,331
260450,CHÃ GRANDE,PE,520.0,2026,529.67,2025_S2,82,2023,403.65,536,310
150430,MARACANÃ,PA,518.75,2025,528.0,2025_S2,51,2023,458.48,533,386
220150,BATALHA,PI,518.33,2026,518.33,2026_S1,54,2024,417.15,525,354
430390,CAMPO BOM,RS,518.08,2025,527.17,2025_S2,87,2022,439.65,536,348
311730,CONCEIÇÃO DAS ALAGOAS,MG,518.0,2026,518.0,2026_S1,46,2025,444.13,523,380
270480,MARIBONDO,AL,518.0,2026,518.0,2026_S1,98,2024,470.88,521,413
351670,GARÇA,SP,516.33,2025,522.17,2025_S1,53,2024,473.03,530,418
293030,SERRA DOURADA,BA,516.0,2021,523.0,2021_S1,101,2023,478.68,530,422
210090,ARAIOSES,MA,515.67,2026,515.67,2026_S1,96,2024,402.35,520,302
353670,PEDERNEIRAS,SP,515.08,2025,518.0,2025_S1,51,2024,460.3,531,407
231355,TURURU,CE,515.0,2026,515.83,2025_S2,74,2024,410.87,525,337
410960,GUARATUBA,PR,514.58,2025,514.83,2025_S1,82,2024,423.57,522,331
260560,FLORES,PE,514.5,2025,520.5,2025_S2,61,2024,438.5,526,378
110025,PRESIDENTE MÉDICI,RO,514.08,2024,516.83,2024_S2,29,2025,488.2,528,461
313860,LIMA DUARTE,MG,514.0,2026,514.0,2026_S1,52,2025,413.77,517,347
314860,PEÇANHA,MG,514.0,2025,519.17,2025_S2,49,2023,499.5,525,470
280540,POÇO REDONDO,SE,513.33,2023,564.67,2024_S1,165,2024,474.88,588,410
260310,CACHOEIRINHA,PE,513.33,2026,522.67,2025_S2,46,2024,457.78,527,403
150030,AFUÁ,PA,513.33,2026,513.33,2026_S1,75,2025,378.1,537,303
500240,CAARAPÓ,MS,513.33,2026,513.33,2026_S1,37,2024,456.05,522,416
310690,BICAS,MG,513.25,2025,515.17,2025_S1,47,2024,467.83,526,423
314560,OLIVEIRA,MG,512.75,2024,529.33,2025_S1,252,2025,489.65,538,286
410720,DOIS VIZINHOS,PR,512.67,2025,516.83,2025_S2,75,2024,430.35,521,357
430690,ENCRUZILHADA DO SUL,RS,512.33,2026,512.33,2026_S1,74,2024,395.67,518,310
330410,PORCIÚNCULA,RJ,511.83,2025,512.17,2025_S1,49,2023,435.88,519,353
352510,JARDINÓPOLIS,SP,511.75,2025,519.33,2025_S2,64,2024,436.35,527,362
150548,PACAJÁ,PA,511.33,2026,511.33,2026_S1,78,2024,390.13,524,312
260750,ITAÍBA,PE,510.83,2025,515.33,2025_S2,37,2024,453.8,520,405
260020,AFRÂNIO,PE,509.5,2025,511.33,2025_S2,71,2024,422.33,520,342
261150,QUIPAPÁ,PE,508.67,2026,513.5,2025_S2,36,2025,460.22,517,428
352990,MIRACATU,SP,508.25,2024,518.0,2024_S2,157,2025,481.43,521,363
150277,CURIONÓPOLIS,PA,508.0,2026,515.17,2025_S2,57,2024,433.12,519,355
521720,PIRANHAS,GO,507.67,2026,507.67,2026_S1,54,2022,433.5,511,354
411570,MATINHOS,PR,507.33,2026,512.83,2025_S2,67,2024,400.43,519,303
352180,ITAÍ,SP,507.0,2026,507.0,2026_S1,38,2023,459.75,515,396
231110,PORTEIRAS,CE,506.0,2026,506.0,2026_S1,63,2024,379.43,509,307
292790,SANTA INÊS,BA,505.0,2026,507.0,2025_S2,39,2024,456.52,512,401
221080,SIMPLÍCIO MENDES,PI,504.67,2026,504.67,2026_S1,72,2024,397.35,509,318
411750,PAIÇANDU,PR,503.92,2025,514.67,2025_S2,72,2024,413.85,550,341
330140,CONCEIÇÃO DE MACABU,RJ,503.83,2025,512.33,2025_S1,84,2023,423.27,516,321
170820,FORMOSO DO ARAGUAIA,TO,502.92,2025,511.83,2025_S2,47,2023,439.07,514,385
412170,RESERVA,PR,502.92,2025,505.33,2025_S1,28,2025,481.97,515,454
353130,MONTE ALTO,SP,502.67,2025,506.33,2025_S1,52,2024,450.72,511,396
291915,LAPÃO,BA,502.67,2026,509.5,2025_S2,48,2023,436.57,514,380
411580,MEDIANEIRA,PR,502.25,2025,504.5,2025_S1,80,2024,473.57,519,435
314100,MATO VERDE,MG,502.17,2025,506.33,2025_S2,42,2024,453.97,509,409
250300,CAAPORÃ,PB,501.67,2026,503.67,2025_S2,69,2025,405.63,515,351
522040,SÃO SIMÃO,GO,500.67,2026,500.67,2026_S1,69,2023,415.95,506,312
210400,ESPERANTINÓPOLIS,MA,500.67,2025,507.33,2025_S2,70,2024,412.97,512,334
290990,CURAÇÁ,BA,500.33,2026,500.33,2026_S1,48,2024,405.13,508,330
420940,LAGUNA,SC,500.33,2025,510.5,2025_S2,172,2025,455.37,525,353
310855,BRASILÂNDIA DE MINAS,MG,497.67,2026,502.17,2025_S2,70,2024,399.38,508,309
291830,JITAÚNA,BA,497.17,2025,503.67,2025_S2,31,2024,456.52,510,415
220320,CURIMATÁ,PI,497.08,2025,501.5,2025_S2,37,2023,450.7,506,397
320010,AFONSO CLÁUDIO,ES,496.83,2025,501.33,2025_S2,40,2024,445.92,505,397
150307,GARRAFÃO DO NORTE,PA,496.83,2025,504.67,2025_S2,55,2024,417.17,510,332
230310,CARIRÉ,CE,496.67,2025,500.83,2025_S2,90,2024,396.13,506,317
230660,ITATIRA,CE,496.67,2025,506.0,2025_S2,77,2024,382.18,512,287
350560,BARRINHA,SP,496.5,2025,506.0,2024_S2,60,2025,447.33,519,389
260610,GLÓRIA DO GOITÁ,PE,496.33,2026,503.67,2025_S2,62,2023,401.2,509,321
250280,BREJO DO CRUZ,PB,496.0,2026,496.0,2026_S1,72,2024,375.62,501,298
354060,PORTO FELIZ,SP,495.92,2025,507.83,2025_S1,63,2023,431.75,511,348
260590,GAMELEIRA,PE,495.67,2026,495.67,2026_S1,59,2024,414.02,499,351
500540,MARACAJU,MS,495.58,2025,502.33,2025_S2,47,2023,442.78,510,386
110080,CANDEIAS DO JAMARI,RO,495.0,2026,495.0,2026_S1,64,2025,365.82,505,273
310510,BAMBUÍ,MG,494.92,2025,498.17,2024_S2,34,2023,462.1,503,409
290280,BARRA DA ESTIVA,BA,494.67,2026,506.5,2025_S2,63,2024,403.02,511,329
412800,UBIRATÃ,PR,494.5,2025,496.5,2025_S2,54,2024,438.9,504,379
290370,BOA NOVA,BA,494.42,2025,500.5,2025_S2,34,2023,440.12,506,392
352520,JARINU,SP,493.92,2025,501.67,2025_S1,55,2022,430.17,513,322
240080,ANGICOS,RN,493.67,2026,493.67,2026_S1,56,2022,430.92,498,355
250040,ALAGOA NOVA,PB,493.67,2026,493.67,2026_S1,71,2024,375.38,499,308
292620,RIACHÃO DAS NEVES,BA,493.58,2024,495.0,2024_S2,32,2023,464.97,502,434
240930,PATU,RN,493.33,2026,494.5,2025_S2,43,2023,422.2,500,359
500430,IGUATEMI,MS,492.75,2025,499.5,2025_S2,73,2024,424.82,506,367
314280,MONTE ALEGRE DE MINAS,MG,492.67,2026,498.33,2025_S2,34,2025,434.87,502,384
230670,JAGUARETAMA,CE,492.67,2026,492.67,2026_S1,52,2024,427.87,504,362
430850,FREDERICO WESTPHALEN,RS,491.0,2025,494.83,2025_S2,41,2024,451.33,498,415
230185,BANABUIÚ,CE,490.67,2026,495.33,2025_S2,58,2023,413.07,499,340
230763,MADALENA,CE,490.0,2026,497.5,2025_S2,81,2024,374.08,504,269
261170,RIACHO DAS ALMAS,PE,489.67,2025,500.83,2025_S2,51,2024,415.12,506,341
310420,ARCOS,MG,489.0,2025,491.33,2025_S1,78,2024,404.78,500,327
310260,ANDRADAS,MG,488.0,2024,493.67,2024_S2,52,2022,438.68,498,371
320140,CASTELO,ES,486.08,2025,489.0,2025_S2,72,2023,389.0,493,276
500190,BATAGUASSU,MS,486.0,2026,486.0,2026_S1,52,2022,418.42,493,342
291520,ITAGIBÁ,BA,486.0,2026,490.67,2025_S2,28,2025,447.47,495,408
352970,MIGUELÓPOLIS,SP,485.33,2026,488.17,2025_S2,40,2023,427.4,496,375
314320,MONTE SANTO DE MINAS,MG,485.33,2025,485.33,2025_S1,53,2023,443.0,495,381
210070,ANAJATUBA,MA,484.92,2025,488.17,2025_S2,59,2023,403.02,493,324
351860,GUARIBA,SP,484.75,2025,485.83,2025_S2,38,2024,443.63,492,396
261130,POMBOS,PE,484.58,2025,487.67,2025_S2,73,2024,397.1,495,322
251130,PIANCÓ,PB,482.67,2026,482.67,2026_S1,38,2023,407.83,490,339
430440,CANELA,RS,479.83,2025,482.5,2025_S1,56,2023,408.5,501,317
150600,PRAINHA,PA,479.67,2026,485.5,2025_S2,85,2023,387.67,495,290
432130,TAQUARI,RS,479.5,2025,479.83,2025_S2,52,2024,412.93,485,342
314410,MUZAMBINHO,MG,479.42,2025,480.67,2025_S2,59,2022,401.83,492,310
210810,PAULO RAMOS,MA,479.33,2026,481.33,2025_S2,67,2024,405.75,488,357
293350,WENCESLAU GUIMARÃES,BA,479.08,2025,487.33,2025_S2,48,2024,414.45,495,347
290030,ACAJUTIBA,BA,478.67,2025,479.5,2025_S2,34,2023,434.23,486,392
350010,ADAMANTINA,SP,478.5,2025,480.33,2025_S2,89,2024,433.27,513,376
150275,CONCÓRDIA DO PARÁ,PA,478.5,2025,480.5,2025_S2,63,2023,409.53,486,331
210510,ICATU,MA,478.08,2024,489.83,2024_S2,42,2025,450.15,497,420
291650,ITAPICURU,BA,477.33,2026,477.33,2026_S1,67,2025,367.27,482,290
314590,OURO BRANCO,MG,477.17,2024,487.0,2025_S1,52,2025,437.27,493,377
230423,CROATÁ,CE,477.0,2026,477.0,2026_S1,68,2024,362.43,483,291
316200,SÃO GONÇALO DO SAPUCAÍ,MG,476.67,2025,487.33,2025_S2,165,2025,419.1,498,333
510030,ALTO ARAGUAIA,MT,476.33,2026,485.33,2025_S2,76,2024,393.72,487,336
240610,JUCURUTU,RN,474.33,2026,483.83,2025_S2,31,2025,441.63,488,405
510267,CAMPO VERDE,MT,474.08,2025,479.17,2025_S2,59,2024,401.95,482,330
352570,JOSÉ BONIFÁCIO,SP,473.75,2025,478.0,2025_S1,53,2023,410.0,489,326
411010,IMBITUVA,PR,473.75,2025,477.67,2025_S2,47,2024,424.5,484,384
421720,SÃO MIGUEL DO OESTE,SC,473.33,2024,473.33,2024_S1,37,2025,447.47,484,413
354160,PROMISSÃO,SP,473.17,2024,478.0,2024_S2,52,2025,439.03,497,396
270210,COLÔNIA LEOPOLDINA,AL,472.67,2026,474.0,2025_S2,57,2024,379.83,481,295
411480,MARIALVA,PR,472.33,2026,472.33,2026_S1,50,2024,411.98,478,355
431960,SÃO SEPÉ,RS,472.33,2025,481.5,2025_S1,44,2023,437.57,492,389
355210,SOCORRO,SP,472.25,2025,474.83,2025_S1,51,2024,422.38,481,367
293210,UBAÍRA,BA,472.0,2026,475.0,2025_S2,68,2024,376.68,483,305
410760,FAXINAL,PR,471.92,2025,477.17,2024_S2,30,2024,444.23,482,401
230205,BARROQUINHA,CE,471.33,2026,472.67,2025_S2,86,2024,338.3,489,256
230395,CHOROZINHO,CE,471.0,2026,471.0,2026_S1,67,2024,352.95,479,273
210520,IGARAPÉ GRANDE,MA,470.83,2025,476.0,2025_S2,76,2024,400.83,483,355
260380,CAPOEIRAS,PE,469.08,2025,475.17,2025_S2,32,2023,429.43,477,393
261240,SANHARÓ,PE,469.0,2026,469.0,2026_S1,36,2024,413.03,476,375
320160,CONCEIÇÃO DA BARRA,ES,468.0,2026,468.0,2026_S1,67,2024,347.82,478,276
250680,INGÁ,PB,467.0,2026,474.67,2025_S2,57,2025,384.8,482,325
320245,IBATIBA,ES,467.0,2026,467.0,2026_S1,43,2023,400.37,472,328
314200,MIRABELA,MG,466.42,2025,467.0,2025_S2,55,2024,400.82,470,328
280340,JAPOATÃ,SE,466.08,2025,466.33,2025_S2,50,2024,402.98,473,331
230860,MONSENHOR TABOSA,CE,466.0,2026,466.0,2026_S1,73,2024,326.22,473,224
280620,SALGADO,SE,466.0,2023,486.0,2024_S1,198,2024,407.63,503,280
316280,SÃO JOÃO EVANGELISTA,MG,466.0,2025,477.5,2025_S1,74,2025,404.75,497,327
150619,RURÓPOLIS,PA,465.67,2026,472.0,2025_S2,71,2024,375.22,476,296
270410,LAGOA DA CANOA,AL,465.56,2021,471.33,2021_S1,292,2022,260.52,476,164
351360,CUNHA,SP,465.42,2025,468.5,2025_S1,30,2024,417.28,474,368
210270,CANTANHEDE,MA,465.0,2023,477.83,2024_S1,83,2024,437.07,499,398
310470,ATALÉIA,MG,463.33,2026,463.5,2025_S2,48,2025,385.38,474,325
314090,MATIPÓ,MG,461.67,2025,472.33,2025_S2,80,2024,354.2,482,260
411440,MANGUEIRINHA,PR,461.25,2025,469.67,2025_S2,30,2023,416.58,475,363
320420,PIÚMA,ES,461.0,2026,461.0,2026_S1,78,2024,333.65,471,246
230390,CHAVAL,CE,461.0,2026,461.0,2026_S1,62,2024,361.47,473,296
150345,IPIXUNA DO PARÁ,PA,460.33,2026,464.67,2025_S2,56,2023,406.12,469,342
220310,CRISTINO CASTRO,PI,460.33,2026,468.17,2025_S2,72,2024,348.13,475,277
500380,FÁTIMA DO SUL,MS,460.0,2026,467.17,2025_S2,41,2022,401.45,470,331
292430,PIATÃ,BA,459.33,2026,464.0,2025_S2,32,2024,421.1,469,388
120038,PLÁCIDO DE CASTRO,AC,458.67,2026,460.83,2025_S2,90,2024,332.0,465,251
353430,ORLÂNDIA,SP,458.5,2025,469.67,2025_S1,54,2024,414.55,473,368
220200,BURITI DOS LOPES,PI,458.33,2026,458.33,2026_S1,48,2025,383.48,463,337
521730,PIRENÓPOLIS,GO,457.83,2025,458.5,2025_S2,59,2023,384.52,464,307
150720,SÃO DOMINGOS DO CAPIM,PA,457.67,2025,470.0,2025_S2,57,2024,381.12,474,315
330023,ARMAÇÃO DOS BÚZIOS,RJ,457.67,2026,462.33,2025_S2,77,2025,311.85,467,199
280360,LARANJEIRAS,SE,457.33,2026,457.33,2026_S1,52,2024,369.12,463,311
270500,MATA GRANDE,AL,457.08,2025,458.83,2025_S2,40,2024,421.57,464,380
120070,XAPURI,AC,457.0,2026,457.0,2026_S1,59,2023,359.15,466,289
270420,LIMOEIRO DE ANADIA,AL,457.0,2026,457.0,2026_S1,63,2024,341.85,461,272
412850,WENCESLAU BRAZ,PR,456.89,2021,465.0,2021_S1,47,2022,416.98,467,389
293250,UNA,BA,456.67,2026,456.67,2026_S1,58,2025,362.63,464,273
291270,IBIRAPITANGA,BA,456.44,2021,462.0,2021_S1,94,2023,424.48,483,376
